cpu_benchmark_for_recommendation_engine
"The brand_name is AMD, cpu_model is EPYC 74F3 at the price of 4989.0. The cpu_mark is 60948.0. The cpu_value is 12.22. The thread_mark is 2975.0. The thread_value is 0.6. The TDP is 240.0. The power_performance is operating at 253.95. The number of cores are 24. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 207.875 and the thread_mark_per_dollar is 0.596311886149529. The thread_efficiency is 0.0488121021198398. The threadMark_per_watt is 12.395833333333334. The thermal_performance_ratio is 20.781505728314237. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 7513 at the price of 2840.0. The cpu_mark is 59732.0. The cpu_value is 21.03. The thread_mark is 2447.0. The thread_value is 0.86. The TDP is 200.0. The power_performance is operating at 298.66. The number of cores are 32. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 88.75 and the thread_mark_per_dollar is 0.8616197183098592. The thread_efficiency is 0.0409663162124154. The threadMark_per_watt is 12.235. The thermal_performance_ratio is 14.201616737993342. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 7443P at the price of 1499.99. The cpu_mark is 57666.0. The cpu_value is 38.44. The thread_mark is 2965.0. The thread_value is 1.98. The TDP is 200.0. The power_performance is operating at 288.33. The number of cores are 24. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 62.499583333333334 and the thread_mark_per_dollar is 1.9766798445322968. The thread_efficiency is 0.0514167793847327. The threadMark_per_watt is 14.825. The thermal_performance_ratio is 7.500780437044745. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 7543 at the price of 3761.0. The cpu_mark is 56562.0. The cpu_value is 15.04. The thread_mark is 2563.0. The thread_value is 0.68. The TDP is 240.0. The power_performance is operating at 235.68. The number of cores are 32. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 117.53125 and the thread_mark_per_dollar is 0.6814676947620314. The thread_efficiency is 0.0453131077401789. The threadMark_per_watt is 10.679166666666667. The thermal_performance_ratio is 15.670212765957448. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 7532 at the price of Null. The cpu_mark is 55358.0. The cpu_value is Null. The thread_mark is 2137.0. The thread_value is Null. The TDP is 200.0. The power_performance is operating at 276.79. The number of cores are 32. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is Null and the thread_mark_per_dollar is Null. The thread_efficiency is 0.0386032732396401. The threadMark_per_watt is 10.685. The thermal_performance_ratio is Null. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 7453 at the price of 1799.0. The cpu_mark is 53511.0. The cpu_value is 29.74. The thread_mark is 2580.0. The thread_value is 1.43. The TDP is 225.0. The power_performance is operating at 237.83. The number of cores are 28. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 64.25 and the thread_mark_per_dollar is 1.434130072262368. The thread_efficiency is 0.048214385827213. The threadMark_per_watt is 11.466666666666669. The thermal_performance_ratio is 7.996973772696705. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 7413 at the price of 1997.99. The cpu_mark is 46295.0. The cpu_value is 23.17. The thread_mark is 1983.0. The thread_value is 0.99. The TDP is 180.0. The power_performance is operating at 257.2. The number of cores are 24. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 83.24958333333333 and the thread_mark_per_dollar is 0.992497459947247. The thread_efficiency is 0.0428339993519818. The threadMark_per_watt is 11.016666666666667. The thermal_performance_ratio is 11.100561070349588. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 73F3 at the price of 5992.0. The cpu_mark is 46085.0. The cpu_value is 7.69. The thread_mark is 2878.0. The thread_value is 0.48. The TDP is 240.0. The power_performance is operating at 192.02. The number of cores are 16. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 374.5 and the thread_mark_per_dollar is 0.4803070761014686. The thread_efficiency is 0.0624498209829662. The threadMark_per_watt is 11.991666666666667. The thermal_performance_ratio is 24.970091027308193. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 7343 at the price of 1699.99. The cpu_mark is 45882.0. The cpu_value is 26.99. The thread_mark is 2947.0. The thread_value is 1.73. The TDP is 190.0. The power_performance is operating at 241.48. The number of cores are 16. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 106.249375 and the thread_mark_per_dollar is 1.7335396090565238. The thread_efficiency is 0.064229981256266. The threadMark_per_watt is 15.510526315789471. The thermal_performance_ratio is 8.947017413856985. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 7313P at the price of 913.0. The cpu_mark is 40879.0. The cpu_value is 44.77. The thread_mark is 2608.0. The thread_value is 2.86. The TDP is 155.0. The power_performance is operating at 263.74. The number of cores are 16. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 57.0625 and the thread_mark_per_dollar is 2.8565169769989045. The thread_efficiency is 0.0637980381124782. The threadMark_per_watt is 16.825806451612902. The thermal_performance_ratio is 5.890998436452982. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 7313 at the price of 1179.99. The cpu_mark is 40575.0. The cpu_value is 34.39. The thread_mark is 2610.0. The thread_value is 2.21. The TDP is 155.0. The power_performance is operating at 261.77. The number of cores are 16. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 73.749375 and the thread_mark_per_dollar is 2.211883151552132. The thread_efficiency is 0.0643253234750462. The threadMark_per_watt is 16.838709677419356. The thermal_performance_ratio is 7.611805757487641. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 7352 at the price of 1280.0. The cpu_mark is 40472.0. The cpu_value is 31.62. The thread_mark is 1995.0. The thread_value is 1.56. The TDP is 155.0. The power_performance is operating at 261.11. The number of cores are 24. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 53.333333333333336 and the thread_mark_per_dollar is 1.55859375. The thread_efficiency is 0.0492933386044672. The threadMark_per_watt is 12.870967741935484. The thermal_performance_ratio is 8.25774826059456. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 7252 at the price of 381.22. The cpu_mark is 19550.0. The cpu_value is 51.28. The thread_mark is 1992.0. The thread_value is 5.23. The TDP is 120.0. The power_performance is operating at 162.92. The number of cores are 8. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 47.6525 and the thread_mark_per_dollar is 5.2253292062326215. The thread_efficiency is 0.1018925831202046. The threadMark_per_watt is 16.6. The thermal_performance_ratio is 3.177067082683307. The age of the cpu is 4 and it was tested in the year 2021."
"The brand_name is AMD, cpu_model is EPYC 7702 at the price of 4000.0. The cpu_mark is 71646.0. The cpu_value is 17.91. The thread_mark is 2097.0. The thread_value is 0.52. The TDP is 200.0. The power_performance is operating at 358.23. The number of cores are 64. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 62.5 and the thread_mark_per_dollar is 0.52425. The thread_efficiency is 0.0292689054518047. The threadMark_per_watt is 10.485. The thermal_performance_ratio is 20.001675041876048. The age of the cpu is 5 and it was tested in the year 2020."
"The brand_name is AMD, cpu_model is EPYC 7R32 at the price of Null. The cpu_mark is 64727.0. The cpu_value is Null. The thread_mark is 1922.0. The thread_value is Null. The TDP is Null. The power_performance is operating at Null. The number of cores are 48. The socket this CPU is suitable for is Unknown. This cpu is for Server. The price_per_core is Null and the thread_mark_per_dollar is Null. The thread_efficiency is 0.0296939453396573. The threadMark_per_watt is Null. The thermal_performance_ratio is Null. The age of the cpu is 5 and it was tested in the year 2020."
"The brand_name is AMD, cpu_model is EPYC 7402 at the price of 1962.0. The cpu_mark is 51368.0. The cpu_value is 26.18. The thread_mark is 2081.0. The thread_value is 1.06. The TDP is 180.0. The power_performance is operating at 285.38. The number of cores are 24. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 81.75 and the thread_mark_per_dollar is 1.0606523955147809. The thread_efficiency is 0.0405116025541192. The threadMark_per_watt is 11.561111111111112. The thermal_performance_ratio is 10.90068754774637. The age of the cpu is 5 and it was tested in the year 2020."
"The brand_name is AMD, cpu_model is EPYC 7502 at the price of 2750.0. The cpu_mark is 49177.0. The cpu_value is 17.88. The thread_mark is 1843.0. The thread_value is 0.67. The TDP is 180.0. The power_performance is operating at 273.21. The number of cores are 32. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 85.9375 and the thread_mark_per_dollar is 0.6701818181818182. The thread_efficiency is 0.0374768692681538. The threadMark_per_watt is 10.238888888888887. The thermal_performance_ratio is 15.28020134228188. The age of the cpu is 5 and it was tested in the year 2020."
"The brand_name is AMD, cpu_model is EPYC 7F52 at the price of 3100.0. The cpu_mark is 40951.0. The cpu_value is 13.21. The thread_mark is 2446.0. The thread_value is 0.79. The TDP is 240.0. The power_performance is operating at 170.63. The number of cores are 16. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 193.75 and the thread_mark_per_dollar is 0.7890322580645162. The thread_efficiency is 0.0597299211252472. The threadMark_per_watt is 10.191666666666666. The thermal_performance_ratio is 12.91672975018925. The age of the cpu is 5 and it was tested in the year 2020."
"The brand_name is AMD, cpu_model is EPYC 7302 at the price of 1115.12. The cpu_mark is 33015.0. The cpu_value is 29.61. The thread_mark is 1978.0. The thread_value is 1.77. The TDP is 155.0. The power_performance is operating at 213.0. The number of cores are 16. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 69.695 and the thread_mark_per_dollar is 1.7738001291340844. The thread_efficiency is 0.0599121611388762. The threadMark_per_watt is 12.761290322580646. The thermal_performance_ratio is 7.193515704154002. The age of the cpu is 5 and it was tested in the year 2020."
"The brand_name is AMD, cpu_model is EPYC 7272 at the price of 605.45. The cpu_mark is 26446.0. The cpu_value is 43.68. The thread_mark is 2013.0. The thread_value is 3.32. The TDP is 120.0. The power_performance is operating at 220.38. The number of cores are 12. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 50.45416666666667 and the thread_mark_per_dollar is 3.3247997357337513. The thread_efficiency is 0.0761173712470695. The threadMark_per_watt is 16.775. The thermal_performance_ratio is 5.045329670329671. The age of the cpu is 5 and it was tested in the year 2020."
"The brand_name is AMD, cpu_model is EPYC 7F32 at the price of Null. The cpu_mark is 23026.0. The cpu_value is Null. The thread_mark is 2423.0. The thread_value is Null. The TDP is 180.0. The power_performance is operating at 127.92. The number of cores are 8. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is Null and the thread_mark_per_dollar is Null. The thread_efficiency is 0.1052288717102406. The threadMark_per_watt is 13.46111111111111. The thermal_performance_ratio is Null. The age of the cpu is 5 and it was tested in the year 2020."
"The brand_name is AMD, cpu_model is EPYC 7232P at the price of 390.27. The cpu_mark is 17017.0. The cpu_value is 43.6. The thread_mark is 1549.0. The thread_value is 3.97. The TDP is 120.0. The power_performance is operating at 141.81. The number of cores are 8. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 48.78375 and the thread_mark_per_dollar is 3.9690470699771954. The thread_efficiency is 0.0910266204383851. The threadMark_per_watt is 12.908333333333331. The thermal_performance_ratio is 3.2525229357798167. The age of the cpu is 5 and it was tested in the year 2020."
"The brand_name is AMD, cpu_model is EPYC 7742 at the price of 5045.99. The cpu_mark is 68749.0. The cpu_value is 13.62. The thread_mark is 2145.0. The thread_value is 0.43. The TDP is 225.0. The power_performance is operating at 305.55. The number of cores are 64. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 78.84359375 and the thread_mark_per_dollar is 0.4250900219778478. The thread_efficiency is 0.0312004538247829. The threadMark_per_watt is 9.533333333333331. The thermal_performance_ratio is 22.433920704845814. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7702P at the price of 3499.99. The cpu_mark is 61689.0. The cpu_value is 17.63. The thread_mark is 2110.0. The thread_value is 0.6. The TDP is 200.0. The power_performance is operating at 308.44. The number of cores are 64. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 54.68734375 and the thread_mark_per_dollar is 0.6028588653110438. The thread_efficiency is 0.0342038288835935. The threadMark_per_watt is 10.55. The thermal_performance_ratio is 17.49517867271696. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7542 at the price of 1789.99. The cpu_mark is 56728.0. The cpu_value is 31.69. The thread_mark is 2207.0. The thread_value is 1.23. The TDP is 225.0. The power_performance is operating at 252.13. The number of cores are 32. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 55.9371875 and the thread_mark_per_dollar is 1.232967781942916. The thread_efficiency is 0.0389049499365392. The threadMark_per_watt is 9.80888888888889. The thermal_performance_ratio is 7.956137582833701. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7502P at the price of 2696.51. The cpu_mark is 48995.0. The cpu_value is 18.17. The thread_mark is 1894.0. The thread_value is 0.7. The TDP is 180.0. The power_performance is operating at 272.19. The number of cores are 32. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 84.2659375 and the thread_mark_per_dollar is 0.7023893847973862. The thread_efficiency is 0.03865700581692. The threadMark_per_watt is 10.522222222222222. The thermal_performance_ratio is 14.980187121629058. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7452 at the price of 2209.97. The cpu_mark is 41871.0. The cpu_value is 18.95. The thread_mark is 1689.0. The thread_value is 0.76. The TDP is 155.0. The power_performance is operating at 270.14. The number of cores are 32. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 69.0615625 and the thread_mark_per_dollar is 0.7642637682864474. The thread_efficiency is 0.0403381815576413. The threadMark_per_watt is 10.896774193548389. The thermal_performance_ratio is 14.255408970976251. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7402P at the price of 1428.93. The cpu_mark is 41741.0. The cpu_value is 29.21. The thread_mark is 1970.0. The thread_value is 1.38. The TDP is 180.0. The power_performance is operating at 231.9. The number of cores are 24. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 59.53875 and the thread_mark_per_dollar is 1.378653957856578. The thread_efficiency is 0.0471958026880046. The threadMark_per_watt is 10.944444444444445. The thermal_performance_ratio is 7.939061965080452. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7302P at the price of 2069.95. The cpu_mark is 32480.0. The cpu_value is 15.69. The thread_mark is 1878.0. The thread_value is 0.91. The TDP is 155.0. The power_performance is operating at 209.55. The number of cores are 16. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 129.371875 and the thread_mark_per_dollar is 0.9072682915046258. The thread_efficiency is 0.0578201970443349. The threadMark_per_watt is 12.116129032258064. The thermal_performance_ratio is 13.35564053537285. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7282 at the price of 722.97. The cpu_mark is 31631.0. The cpu_value is 43.75. The thread_mark is 1987.0. The thread_value is 2.75. The TDP is 120.0. The power_performance is operating at 263.59. The number of cores are 16. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 45.185625 and the thread_mark_per_dollar is 2.7483851335463436. The thread_efficiency is 0.0628181214631216. The threadMark_per_watt is 16.558333333333334. The thermal_performance_ratio is 6.024914285714285. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7371 at the price of 1808.99. The cpu_mark is 31094.0. The cpu_value is 17.19. The thread_mark is 2377.0. The thread_value is 1.31. The TDP is Null. The power_performance is operating at Null. The number of cores are 16. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 113.061875 and the thread_mark_per_dollar is 1.3139928910607577. The thread_efficiency is 0.0764456165176561. The threadMark_per_watt is Null. The thermal_performance_ratio is Null. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7571 at the price of Null. The cpu_mark is 27445.0. The cpu_value is Null. The thread_mark is 1934.0. The thread_value is Null. The TDP is 120.0. The power_performance is operating at 228.71. The number of cores are 32. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is Null and the thread_mark_per_dollar is Null. The thread_efficiency is 0.0704682091455638. The threadMark_per_watt is 16.116666666666667. The thermal_performance_ratio is Null. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7351 at the price of 883.99. The cpu_mark is 23566.0. The cpu_value is 26.66. The thread_mark is 1821.0. The thread_value is 2.06. The TDP is 155.0. The power_performance is operating at 152.04. The number of cores are 16. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 55.249375 and the thread_mark_per_dollar is 2.059978054050385. The thread_efficiency is 0.0772723415089535. The threadMark_per_watt is 11.748387096774191. The thermal_performance_ratio is 5.702925731432858. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7262 at the price of 571.95. The cpu_mark is 20827.0. The cpu_value is 36.41. The thread_mark is 2026.0. The thread_value is 3.54. The TDP is 155.0. The power_performance is operating at 134.37. The number of cores are 8. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 71.49375 and the thread_mark_per_dollar is 3.542267680741323. The thread_efficiency is 0.0972775723820041. The threadMark_per_watt is 13.070967741935483. The thermal_performance_ratio is 3.6904696511947273. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7301 at the price of 1499.98. The cpu_mark is 14991.0. The cpu_value is 9.99. The thread_mark is 1363.0. The thread_value is 0.91. The TDP is 155.0. The power_performance is operating at 96.72. The number of cores are 16. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 93.74875 and the thread_mark_per_dollar is 0.9086787823837652. The thread_efficiency is 0.0909212193983056. The threadMark_per_watt is 8.793548387096774. The thermal_performance_ratio is 9.68168168168168. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 3251 at the price of 315.0. The cpu_mark is 13965.0. The cpu_value is 44.33. The thread_mark is 1872.0. The thread_value is 5.94. The TDP is 50.0. The power_performance is operating at 279.3. The number of cores are 8. The socket this CPU is suitable for is SP4r2. This cpu is for Server. The price_per_core is 39.375 and the thread_mark_per_dollar is 5.942857142857143. The thread_efficiency is 0.1340494092373791. The threadMark_per_watt is 37.44. The thermal_performance_ratio is 6.300473719828559. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 3201 at the price of Null. The cpu_mark is 10258.0. The cpu_value is Null. The thread_mark is 1928.0. The thread_value is Null. The TDP is 30.0. The power_performance is operating at 341.94. The number of cores are 8. The socket this CPU is suitable for is SP4r2. This cpu is for Server. The price_per_core is Null and the thread_mark_per_dollar is Null. The thread_efficiency is 0.1879508676155196. The threadMark_per_watt is 64.26666666666667. The thermal_performance_ratio is Null. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is Opteron 6281 at the price of Null. The cpu_mark is 7279.0. The cpu_value is Null. The thread_mark is 1129.0. The thread_value is Null. The TDP is Null. The power_performance is operating at Null. The number of cores are 8. The socket this CPU is suitable for is Socket G34. This cpu is for Server. The price_per_core is Null and the thread_mark_per_dollar is Null. The thread_efficiency is 0.1551037230388789. The threadMark_per_watt is Null. The thermal_performance_ratio is Null. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is Opteron X3418 APU at the price of Null. The cpu_mark is 3137.0. The cpu_value is Null. The thread_mark is 1450.0. The thread_value is Null. The TDP is 25.0. The power_performance is operating at 125.46. The number of cores are 4. The socket this CPU is suitable for is Unknown. This cpu is for Server. The price_per_core is Null and the thread_mark_per_dollar is Null. The thread_efficiency is 0.4622250557857826. The threadMark_per_watt is 58.0. The thermal_performance_ratio is Null. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is Opteron 3250 HE at the price of 99.0. The cpu_mark is 2061.0. The cpu_value is 20.82. The thread_mark is 1003.0. The thread_value is 10.13. The TDP is 45.0. The power_performance is operating at 45.8. The number of cores are 2. The socket this CPU is suitable for is AM3+. This cpu is for Server. The price_per_core is 49.5 and the thread_mark_per_dollar is 10.131313131313131. The thread_efficiency is 0.4866569626394953. The threadMark_per_watt is 22.288888888888888. The thermal_performance_ratio is 2.199807877041306. The age of the cpu is 6 and it was tested in the year 2019."
"The brand_name is AMD, cpu_model is EPYC 7551P at the price of 369.99. The cpu_mark is 30313.0. The cpu_value is 81.93. The thread_mark is 1719.0. The thread_value is 4.65. The TDP is 180.0. The power_performance is operating at 168.4. The number of cores are 32. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 11.5621875 and the thread_mark_per_dollar is 4.646071515446363. The thread_efficiency is 0.0567083429551677. The threadMark_per_watt is 9.55. The thermal_performance_ratio is 2.0554131575735384. The age of the cpu is 7 and it was tested in the year 2018."
"The brand_name is AMD, cpu_model is EPYC 7451 at the price of 2015.12. The cpu_mark is 20471.0. The cpu_value is 10.16. The thread_mark is 1975.0. The thread_value is 0.98. The TDP is 180.0. The power_performance is operating at 113.73. The number of cores are 24. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 83.96333333333332 and the thread_mark_per_dollar is 0.9800905157012982. The thread_efficiency is 0.0964779444091641. The threadMark_per_watt is 10.97222222222222. The thermal_performance_ratio is 11.193897637795276. The age of the cpu is 7 and it was tested in the year 2018."
"The brand_name is AMD, cpu_model is EPYC 7251 at the price of 1111.0. The cpu_mark is 14935.0. The cpu_value is 13.44. The thread_mark is 1671.0. The thread_value is 1.5. The TDP is 120.0. The power_performance is operating at 124.46. The number of cores are 8. The socket this CPU is suitable for is SP3. This cpu is for Server. The price_per_core is 138.875 and the thread_mark_per_dollar is 1.504050405040504. The thread_efficiency is 0.1118848342818881. The threadMark_per_watt is 13.925. The thermal_performance_ratio is 9.260416666666666. The age of the cpu is 7 and it was tested in the year 2018."
"The brand_name is AMD, cpu_model is Opteron X2170 APU at the price of Null. The cpu_mark is 1911.0. The cpu_value is Null. The thread_mark is 832.0. The thread_value is Null. The TDP is 25.0. The power_performance is operating at 76.43. The number of cores are 4. The socket this CPU is suitable for is FT3. This cpu is for Server. The price_per_core is Null and the thread_mark_per_dollar is Null. The thread_efficiency is 0.4353741496598639. The threadMark_per_watt is 33.28. The thermal_performance_ratio is Null. The age of the cpu is 7 and it was tested in the year 2018."
